activity,session,window_id,timestamp,seconds_elapsed,z_accel,y_accel,x_accel,z_gyro,y_gyro,x_gyro
standing,standing20-2026-07-04_12-50-45,1,1.0026331592172155,1.0026331592172155,-0.015426149387149295,0.21147493465073336,0.15713897609367442,0.00361070727412553,-0.01687757316321365,-0.04898559622929656
standing,standing20-2026-07-04_12-50-45,1,1.0126414693804708,1.0126414693804708,0.02083098731640028,0.22298690439325614,0.11834396035945902,0.01649923040056875,0.007759626934404039,-0.054754813172588054
standing,standing20-2026-07-04_12-50-45,1,1.0226497795437262,1.0226497795437262,0.04029497972249391,0.21565841442929246,0.10713824425388425,0.020860195466728085,0.017984626256988295,-0.06014792771396015
standing,standing20-2026-07-04_12-50-45,1,1.0326580897069813,1.0326580897069813,0.03648528879227403,0.17722137298285517,0.1116941451666032,0.01905184064532834,0.013958289960202052,-0.06151426754701626
standing,standing20-2026-07-04_12-50-45,1,1.0426663998702366,1.0426663998702366,0.0603637058415893,0.13227480937659414,0.11462376442635368,0.018188181812682544,0.014922218257277586,-0.05187027996461927
standing,standing20-2026-07-04_12-50-45,1,1.052674710033492,1.052674710033492,0.1197877873656217,0.13113001213769604,0.09461104062440748,0.01863658372531762,0.014494728551531829,-0.036048141511976994
standing,standing20-2026-07-04_12-50-45,1,1.062683020196747,1.062683020196747,0.1157320824320198,0.16387311628827286,0.0743152969796895,0.018690190359064225,0.0014573720431232413,-0.023971075781553178
standing,standing20-2026-07-04_12-50-45,1,1.0726913303600023,1.0726913303600023,0.06518866553550506,0.15385172955674234,0.08568589459478908,0.024384788152704732,-0.008247918661527838,-0.018111652453459515
standing,standing20-2026-07-04_12-50-45,1,1.0826996405232574,1.0826996405232574,0.047605987658713295,0.11676016104195541,0.07384752957472485,0.036273238924267905,-0.009493817686791247,-0.018243346324131892
standing,standing20-2026-07-04_12-50-45,1,1.0927079506865127,1.0927079506865127,0.030284262932087427,0.11473182666884019,0.02079437768306332,0.046575897829811946,-0.003993786341611109,-0.026457578114841736
standing,standing20-2026-07-04_12-50-45,1,1.102716260849768,1.102716260849768,0.006819014246436524,0.11952976780387456,-0.01822385501909347,0.049843196607881946,0.00839129477936255,-0.04111267010828766
standing,standing20-2026-07-04_12-50-45,1,1.1127245710130231,1.1127245710130231,0.023485093816539085,0.0875039025989057,-0.03435902424339385,0.04665585747085388,0.02605903795945337,-0.05474804750544898
standing,standing20-2026-07-04_12-50-45,1,1.1227328811762785,1.1227328811762785,0.06409361989089378,0.05374002875154691,-0.040733404436459994,0.03543034409091507,0.03666042692657825,-0.063564417904216
standing,standing20-2026-07-04_12-50-45,1,1.1327411913395335,1.1327411913395335,0.05076792043137483,0.04709554208049002,-0.056676937252890844,0.0193621639905071,0.03239676096235068,-0.06513234983541433
standing,standing20-2026-07-04_12-50-45,1,1.1427495015027889,1.1427495015027889,0.02644371182857179,0.04401404642073134,-0.08029211206203536,0.004862607311817931,0.025619859437806515,-0.06004791709885329
standing,standing20-2026-07-04_12-50-45,1,1.152757811666044,1.152757811666044,0.023874667071844977,0.03741756839271418,-0.08458901984149443,-0.004756284055977449,0.019259998657433677,-0.0508795946841177
standing,standing20-2026-07-04_12-50-45,1,1.1627661218292993,1.1627661218292993,0.002005322625141571,0.026021790885499947,-0.07698670066368223,-0.006539157099589477,0.013452839691916452,-0.042395300506106605
standing,standing20-2026-07-04_12-50-45,1,1.1727744319925546,1.1727744319925546,-0.03959714146506295,0.0026899322670127807,-0.07403153790094326,0.00031033845139456437,0.005657498908149019,-0.034056397756318
standing,standing20-2026-07-04_12-50-45,1,1.1827827421558097,1.1827827421558097,-0.07690468039624465,-0.008010126015404538,-0.07480760969033284,0.009695261614888904,-0.005040262538999214,-0.02497662238607604
standing,standing20-2026-07-04_12-50-45,1,1.192791052319065,1.192791052319065,-0.09988280679661563,0.011488673247526992,-0.07049971156006415,0.01543599115560725,-0.01457643364056948,-0.016812886448438365
standing,standing20-2026-07-04_12-50-45,1,1.2027993624823201,1.2027993624823201,-0.1218351288085796,0.034394726415498025,-0.07451583745200357,0.017167679001547084,-0.01909985481167419,-0.01042153976353425
standing,standing20-2026-07-04_12-50-45,1,1.2128076726455754,1.2128076726455754,-0.13799355251042744,0.04574952510097885,-0.09373754551369608,0.01716723941430391,-0.01053199296511852,-0.0036168943149585756
standing,standing20-2026-07-04_12-50-45,1,1.2228159828088307,1.2228159828088307,-0.12095720127379289,0.05218884160954664,-0.11453332795132537,0.01108503559973335,0.01577781462729875,0.0035130478773813915
standing,standing20-2026-07-04_12-50-45,1,1.2328242929720858,1.2328242929720858,-0.09934884342531487,0.07440777974877144,-0.11587971808670208,-0.003068186350875418,0.04060191485799935,0.008635584171876513
standing,standing20-2026-07-04_12-50-45,1,1.2428326031353412,1.2428326031353412,-0.09666696015259355,0.09824323509671808,-0.10178686866246686,-0.018480494391567827,0.05358740113035747,0.014755310683997241
standing,standing20-2026-07-04_12-50-45,1,1.2528409132985963,1.2528409132985963,-0.07655456837225641,0.08341628917843324,-0.09352538661826797,-0.029834790079023593,0.05283226207950204,0.018647099942136588
standing,standing20-2026-07-04_12-50-45,1,1.2628492234618516,1.2628492234618516,-0.04324374610909813,0.0599022704534465,-0.08028567910934521,-0.03658510672345913,0.04031002007391159,0.01679575141322323
standing,standing20-2026-07-04_12-50-45,1,1.272857533625107,1.272857533625107,-0.03180005083031603,0.05376130294469337,-0.06395257692214075,-0.03862982112449537,0.026276183177150823,0.010392714800477165
standing,standing20-2026-07-04_12-50-45,1,1.282865843788362,1.282865843788362,-0.03737141816702268,0.05083751076457899,-0.05768490136338261,-0.03401756144215672,0.020920044678694665,0.003204372772556441
standing,standing20-2026-07-04_12-50-45,1,1.2928741539516173,1.2928741539516173,-0.02755199929505231,0.049137613447785757,-0.06594189847302058,-0.025431957696983868,0.027205973125358475,0.00047654100131465214
